publishedAt,source,title,description,url,company,sentiment_title,sentiment_description,sentiment_avg
2025-07-12T20:51:08Z,"{'id': None, 'name': ""Men's Journal""}",Delta Passengers Reveal Horror Inside Plane After 'Loud Boom' Forced Emergency Landing,Passengers have described the horror that they underwent when their Delta flight was forced into an emergency landing on the tiny Azores Islands in the...,https://www.mensjournal.com/news/delta-flight-emergency-landing-azores,Airbus,-0.8519,-0.8519,-2.5557
2025-07-08T10:22:15Z,"{'id': None, 'name': 'PEOPLE'}",Plane Forced to Make Emergency Landing After Passenger Says His Laptop Is ‘a Bomb’ While Mid-Air,"The incident occurred during an Allegiant flight from Florida to Virginia on Sunday, July 6",https://people.com/plane-passenger-arrested-after-he-says-laptop-bomb-mid-air-11767969,Airbus,-0.6808,0.0,-1.0211999999999999
2025-06-26T14:30:16Z,"{'id': None, 'name': 'The Points Guy'}","6 big changes: Delta talks retrofits, new aircraft and maybe another hub","While Delta Air Lines continues to build award-winning business-class-only lounges, the airline’s most exclusive onboard experience still leaves a lot to be desired on the majority of its twin-aisle jets. For instance, if you’re departing in Delta One on a lo…",https://thepointsguy.com/news/delta-big-network-fleet-changes/,Airbus,0.0,0.4391,0.65865
2025-06-17T20:04:56Z,"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}","Airbus strikes Vietjet deal at Paris Air Show, hopes for tariff rollback",US Transportation Secretary Sean Duffy said he wanted a return to a tariff-free agreement for civil aviation.,https://www.aljazeera.com/economy/2025/6/17/airbus-strikes-vietjet-deal-at-paris-air-show-hopes-for-tariff-rollback,Airbus,0.0772,0.4939,0.8566500000000001
2025-07-03T10:35:00Z,"{'id': None, 'name': 'Techmeme.com'}","ASML, Mistral, SAP, and 110+ European companies urge the EU to delay the implementation of its AI Act, saying it puts the bloc's AI ambitions at risk (Gian Volpicelli/Bloomberg)","Gian Volpicelli / Bloomberg:
ASML, Mistral, SAP, and 110+ European companies urge the EU to delay the implementation of its AI Act, saying it puts the bloc's AI ambitions at risk  —  European companies including ASML Holding NV, Airbus SE and Mistral AI have …",https://www.techmeme.com/250703/p14,Airbus,-0.5267,-0.5267,-1.5800999999999998
2025-06-23T12:17:51Z,"{'id': 'business-insider', 'name': 'Business Insider'}","The US bombed Iran. Now, the whole world is watching the Strait of Hormuz.","All eyes are now on the Strait of Hormuz, a 90-mile strip critical to global oil prices.",https://www.businessinsider.com/iran-bomb-strait-of-hormuz-oil-stock-markets-israel-latest-2025-6,Airbus,0.0,-0.3182,-0.47729999999999995
2025-07-06T12:25:00Z,"{'id': None, 'name': 'Jalopnik'}",NASA Plans To Leave The ISS After 2030 - Here's What Will Come Next,"The ISS has been operational for well over two decades, but its days are numbered. Here's what the plan for human habitation in space is after 2030.",https://www.jalopnik.com/1899780/nasa-abandon-internation-space-station-2030-transition-plan-explained/,Airbus,-0.0516,0.1406,0.1335
2025-07-09T00:34:08Z,"{'id': None, 'name': 'BBC News'}",Are India's skies safe? Air safety watchdog responds amid rising concerns,"India’s skies remain safe, with accident rates below global averages, air safety regulator chief tells the BBC.",https://www.bbc.com/news/articles/cvgnr828z0go,Airbus,0.6908,0.3818,1.6089
2025-06-22T22:25:49Z,"{'id': None, 'name': 'Yahoo Entertainment'}","Satellite images indicate severe damage to Fordow, but doubts remain",WASHINGTON (Reuters) -Commercial satellite imagery indicates the U.S. attack on Iran’s Fordow nuclear plant severely damaged - and possibly destroyed - the...,https://www.yahoo.com/news/satellite-images-indicate-severe-damage-222549092.html,Airbus,-0.6908,-0.9042,-2.3925
2025-06-26T20:19:18Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Why Airbus Stock Popped Thursday,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_b11da884-8b8d-47fa-8c36-8775062ed04f,Airbus,0.0,0.0,0.0
2025-07-08T14:45:57Z,"{'id': None, 'name': 'The Points Guy'}","China Airlines eyes Boston, DC as US expansion options for new planes","Taiwan’s China Airlines is eyeing significant U.S. expansion as it takes delivery of new long-haul jets in the coming years. The SkyTeam Alliance carrier is considering adding Boston Logan International Airport (BOS), Phoenix Sky Harbor International Airport …",https://thepointsguy.com/news/china-airlines-new-planes-us-expansion-options/,Airbus,0.0,0.2023,0.30345
2025-06-17T09:13:00Z,"{'id': None, 'name': 'Skift'}","U.S. Travel Slump, Accor Taps Mbappé and Airbus' Orders","On today’s pod we look at good tourism news everywhere but the U.S., Accor’s bet on Mbappe’s appeal, and Airbus’ activity at the Paris Air Show.",http://skift.com/2025/06/17/u-s-travel-slump-accor-taps-mbappe-and-airbus-orders/,Airbus,0.0,0.2382,0.3573
2025-06-23T14:00:47Z,"{'id': None, 'name': 'The Points Guy'}","Iberia: 6 new transatlantic routes, dozens more planes and new lounges","Spanish airline Iberia wants to become a bigger player in the Americas, so it’s planning to add dozens of new planes and more routes to the region. The expansion will see the Oneworld alliance carrier and American Airlines partner add at least six new transat…",https://thepointsguy.com/news/iberia-new-routes-lounges-us-plans/,Airbus,0.0,0.0,0.0
2025-07-08T18:30:13Z,"{'id': None, 'name': 'The Points Guy'}","Virgin Atlantic unveils free Starlink Wi-Fi, business-class upgrades and much more","Virgin Atlantic is out with some of its biggest passenger experience upgrades yet. The U.K.-based airline will soon offer free fleetwide Starlink Wi-Fi, more premium seats, a long-overdue cabin retrofit and much more. The upgrades were announced on Tuesday ni…",https://thepointsguy.com/news/virgin-atlantic-free-wifi-upper-class-upgrades/,Airbus,0.5106,0.5106,1.5318
2025-06-18T16:33:19Z,"{'id': None, 'name': 'Yahoo Entertainment'}","Supply chain fog clearing for plane suppliers, Constellium says","PARIS (Reuters) -Visibility for aviation suppliers is improving, helped by Airbus' measures to overcome supply chain snags that hit demand in the past year, ...",https://finance.yahoo.com/news/supply-chain-fog-clearing-plane-163319544.html,Airbus,0.0,0.3182,0.47729999999999995
2025-06-30T12:36:08Z,"{'id': None, 'name': 'Skift'}",Qantas Tests A321XLR’s Limits with Historic Nonstop Flight to Bangkok,"Qantas is turning an aircraft delivery into a marketing moment for the Airbus A321XLR. While the record-setting flight grabs headlines, the bigger story is how single-aisle jets are reshaping long-haul route planning.",http://skift.com/2025/06/30/qantas-tests-a321xlrs-limits-with-historic-nonstop-flight-to-bangkok/,Airbus,0.0,0.0,0.0
2025-07-16T12:28:36Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Airbus partners with Kratos Defense to supply combat drones to Germany,"European plane maker Airbus and U.S.-based Kratos Defense have partnered to supply combat drones to the German Air Force by 2029, Airbus said on Wednesday...",https://www.yahoo.com/news/airbus-partners-kratos-defense-supply-122836941.html,Airbus,-0.2263,-0.2263,-0.6789000000000001
2025-07-07T09:13:59Z,"{'id': None, 'name': 'Skift'}",AirAsia Orders 50 Long-Range Airbus Jets in $12 Billion Deal to Extend Global Reach,"The A321XLR flies farther, burns less fuel, and doesn’t come with the high costs of bigger aircraft. AirAsia surely seems to be betting on smaller planes to do big things.",http://skift.com/2025/07/07/airasia-orders-50-long-range-airbus-jets-in-12-billion-deal-to-extend-global-reach/,Airbus,0.2023,0.4404,0.9640500000000001
2025-06-28T13:35:59Z,"{'id': None, 'name': 'Fark.com'}",Boeing's wing slices through Airbus' tail like a hot knife through butter [Scary],Boeing's wing slices through Airbus' tail like a hot knife through butter,https://www.fark.com/comments/13722734/Boeings-wing-slices-through-Airbus-tail-like-a-hot-knife-through-butter,Airbus,-0.1779,0.3612,0.27495
2025-07-09T14:20:20Z,"{'id': None, 'name': 'Boredpanda.com'}","“His Mind Must Have Been Very Troubled”: Man Sucked Into Plane Engine ID’d, Friends Break Silence","""His mind must have been very troubled.""",https://www.boredpanda.com/man-sucked-into-airplane-engine-photo-revealed/,Airbus,-0.0422,-0.5095,-0.82755
2025-06-20T17:00:02Z,"{'id': None, 'name': 'The Points Guy'}",What’s next after Greenland? United has big off-the-beaten-path plans for 2026 and beyond,Think Greenland was an unexpected route for United Airlines? There’s likely more where that came from. The Chicago-based carrier has been on quite the run when it comes to alluring new destinations. This spring brought inaugural flights to the likes of Senega…,https://thepointsguy.com/news/united-airlines-off-beaten-destinations/,Airbus,0.4215,0.6808,1.65345
2025-07-03T19:45:39Z,"{'id': None, 'name': 'The Points Guy'}","Alaska Airlines orders more Boeing 787s, to open Dreamliner base in Seattle",Alaska Airlines is moving ahead with plans to expand long-haul flying from Seattle-Tacoma International Airport (SEA) with an order for five more Boeing 787 Dreamliners. The Seattle-based Oneworld alliance carrier has exercised purchase rights for five additi…,https://thepointsguy.com/news/alaska-airlines-hawaiian-boeing-787-dreamliner-base-seattle/,Airbus,0.0,0.3182,0.47729999999999995
2025-06-30T13:30:52Z,"{'id': None, 'name': 'The Points Guy'}",BermudAir to launch new airline linking Baltimore and Boston to the Caribbean,"BermudAir, the startup airline known for its signature cocktails and nonstop flights to Bermuda, is expanding to a second Caribbean island this winter: Anguilla. The carrier will launch “AnguillAir” with a dedicated Embraer E-Jet and its own “identity and des…",https://thepointsguy.com/news/bermudair-anguilllair-nonstop-flights-boston-baltimore-bwi/,Airbus,0.0,0.4588,0.6881999999999999
2025-07-05T22:46:56Z,"{'id': None, 'name': 'Viewfromthewing.com'}",Five Spirit Airlines Jets Trapped In Corrosive Foam After Freak Lightning Strike Floods Detroit Airport Hangar,"Around 5:00 p.m. on July 4, a lightning strike triggered the high-expansion foam fire suppression system inside the Spirit Airlines maintenance hangar, flooding the 126,840-square foot floor and spilling onto the adjacent ramp - engulfing several aircraft.
Co…",https://viewfromthewing.com/five-spirit-airlines-jets-trapped-in-corrosive-foam-after-freak-lightning-strike-floods-detroit-airport-hangar/,Airbus,-0.7269,-0.296,-1.5343499999999999
2025-07-08T16:33:11Z,"{'id': None, 'name': 'Yahoo Entertainment'}",EU to Protect Airbus in US Trade Deal as Ferrari Set to Lose Out,"(Bloomberg) -- As the European Union nears a trade deal with the US, its negotiators are focusing on protecting key industries from massive tariffs set to...",https://finance.yahoo.com/news/eu-protect-airbus-us-trade-163311331.html,Airbus,-0.0258,0.0,-0.0387
2025-06-30T10:00:00Z,"{'id': None, 'name': 'Space.com'}",NASA budget cuts threaten Europe's already troubled flagship Mars rover,"NASA was to supply some critical technologies for the mission, which Europe may not be able to readily replace.",https://www.space.com/space-exploration/launches-spacecraft/nasa-budget-cuts-threaten-europes-already-troubled-flagship-mars-rover,Airbus,-0.7506,-0.3182,-1.6032
2025-06-21T18:49:00Z,"{'id': None, 'name': 'Forbes'}",Le Bourget - A Subdued But Substantial Paris Air Show,An overview of major themes from the 2025 Paris Air Show.,https://www.forbes.com/sites/jerroldlundquist/2025/06/21/le-bourgeta-subdued-but-substantial-paris-air-show/,Airbus,0.296,0.0,0.44399999999999995
2025-07-09T21:37:01Z,"{'id': None, 'name': 'Viewfromthewing.com'}",American Airlines Will Add Extra First Class Seats Starting This Fall—And Remove The Last Seatback TVs,American Airlines is putting an additional row of first class into its Airbus A319 and A320 aircraft. They're about the start work on the prototype A319. They expect to retrofit the first group of planes in the fall - the ones due for heavy maintenance checks…,https://viewfromthewing.com/american-airlines-will-add-extra-first-class-seats-starting-this-fall-and-remove-the-last-seatback-tvs/,Airbus,0.0,0.0,0.0
2025-06-27T13:14:41Z,"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",UK police arrest four after pro-Palestinian protest at military base,The arrests come after the UK government said it would proscribe Palestine Action under anti-terror laws.,https://www.aljazeera.com/news/2025/6/27/uk-police-arrest-four-after-pro-palestinian-protest-at-military-base,Airbus,-0.5267,-0.4404,-1.45065
2025-07-09T12:58:34Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Airbus wins contract for advanced Spanish military radar satellites,The satellites will provide round-the-clock radar imagery for military intelligence and surveillance as well as civilian applications including disaster...,https://uk.finance.yahoo.com/news/airbus-wins-contract-advanced-spanish-125834871.html,Airbus,0.6908,0.0258,1.0749
2025-07-06T15:58:09Z,"{'id': None, 'name': 'Viewfromthewing.com'}","American Airlines Breaks Ex-CEO’s Promise, Makes Flight Attendants Sit On Lavatory Doors To Add More Passengers","It's not just legroom that's going to be squeezed on Airbus A319 planes to fit in more seats. They nip and tuck everywhere on the aircraft.
Continue reading American Airlines Breaks Ex-CEO’s Promise, Makes Flight Attendants Sit On Lavatory Doors To Add More P…",https://viewfromthewing.com/american-airlines-breaks-ex-ceos-promise-makes-flight-attendants-sit-on-lavatory-doors-to-add-more-passengers/,Airbus,0.3182,0.5859,1.35615
2025-06-18T04:23:30Z,"{'id': None, 'name': 'Yahoo Entertainment'}","Airbus to raise dividend payout range, confirms guidance",,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_15557805-f6b3-48ef-b429-a1fa702355b5,Airbus,0.0,0.0,0.0
2025-06-18T03:50:13Z,"{'id': None, 'name': 'CleanTechnica'}",Weak Aircraft Innovation Undercutting Aviation’s Green Transition,"As the aviation industry continue to gather at the Paris Air Show, where manufacturers are showcasing their latest fossil-fuel-powered aircraft, new T&E analysis suggests that reliance on conventional technology is putting the sector’s decarbonisation targets…",https://cleantechnica.com/2025/06/17/weak-aircraft-innovation-undercutting-aviations-green-transition-2/,Airbus,-0.0772,0.0,-0.11580000000000001
2025-07-08T18:30:00Z,"{'id': None, 'name': 'Skift'}",Virgin Atlantic to Be First UK Airline to Install Elon Musk’s Starlink,Virgin is the latest major airline to opt for Elon Musk’s Starlink as carriers look for new ways to attract more business and premium travelers.,http://skift.com/2025/07/08/virgin-atlantic-to-be-first-uk-airline-to-install-elon-musks-starlink/,Airbus,0.0,0.3612,0.5418000000000001
2025-07-08T22:24:32Z,"{'id': None, 'name': 'Viewfromthewing.com'}",Virgin Atlantic Finally Kills Off Notorious ‘Business Class Coffins’ From 2028—But Free Starlink Wi-Fi Is Coming Sooner,"They will retrofit their Boeing 787-9s that offer a 20-year old business class coffin to a seat similar to their Airbus A330neo, and increase the size of business class to 56 seats - but remove the bar to make room.
Continue reading Virgin Atlantic Finally Ki…",https://viewfromthewing.com/virgin-atlantic-finally-kills-off-notorious-business-class-coffins-from-2028-but-free-starlink-wi-fi-is-coming-sooner/,Airbus,-0.4767,0.1655,-0.46680000000000005
2025-06-26T14:38:27Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Machinists file with labor board to unionize West Virginia Pratt & Whitney workers,"RTX enginemaker Pratt, rival GE Aerospace, and planemakers Boeing and Airbus are expanding operations in southern U.S. states, such as South Carolina and...",https://www.yahoo.com/news/machinists-file-labor-board-unionize-143827310.html,Airbus,0.0,0.0,0.0
2025-07-03T00:51:23Z,"{'id': None, 'name': 'Viewfromthewing.com'}",Leak Reveals Delta’s New A350-1000 Suites Set To Upend U.S. Business Class Market,"Delta is planning for a premium-heavy Airbus A350-1000 widebody, with the first plane being delivered next year. These planes will feature a new Delta One Suite in business class, as well as new economy seats.
Continue reading Leak Reveals Delta’s New A350-10…",https://viewfromthewing.com/leak-reveals-deltas-new-a350-1000-suites-set-to-upend-u-s-business-class-market/,Airbus,-0.34,-0.0772,-0.6258
2025-07-16T18:21:27Z,"{'id': None, 'name': 'Skift'}",Aegean Picks India for First Long-Haul A321XLR Routes,"With no widebody jets and a premium-heavy layout, the Greek carrier will need to prove that comfort and connectivity can trump Gulf giants in the fiercely competitive Europe-India market.",http://skift.com/2025/07/16/aegean-picks-india-for-first-long-haul-a321xlr-routes/,Airbus,0.0,0.25,0.375
2025-07-11T18:15:13Z,"{'id': None, 'name': 'Theregister.com'}","CVSS 10 RCE in Wing FTP exploited within 24 hours, security researchers warn","Intruders looked up how to use curl mid-attack - rookie errors kept damage minimal
Huntress security researchers observed exploitation of the CVSS 10.0 remote code execution (RCE) flaw in Wing FTP Server on July 1, just one day after its public disclosure.…",https://www.theregister.com/2025/07/11/1010_wing_ftp_bug_exploited/,Airbus,-0.25,-0.4939,-1.11585
2025-06-17T15:58:33Z,"{'id': None, 'name': 'Viewfromthewing.com'}",‘This Plane Isn’t Legal To Fly’: KLM’s Stunning Mid-Atlantic Confession Forces Passengers Back To Europe,"Monday's KLM flight from Amsterdam to Toronto, flight 691, turned around a couple of hours into its journey. The Airbus A330-300 PH‑AKA returned to Amsterdam - because the airline realized it wasn't legal to fly.
Continue reading ‘This Plane Isn’t Legal To Fl…",https://viewfromthewing.com/this-plane-isnt-legal-to-fly-klms-stunning-mid-atlantic-confession-forces-passengers-back-to-europe/,Airbus,0.4767,0.0335,0.7653
2025-07-08T11:28:42Z,"{'id': None, 'name': 'The-sun.com'}",Man sucked into plane engine and killed on runway...,"A MAN has reportedly been sucked into a plane engine and killed on an airport runway in Milan. Operations at the busy Orio al Serio Airport, popularly known as Milano Bergamo, came to a halt at 10.…",https://www.the-sun.com/news/14652787/milan-airport-fatal-accident-diverted-flights/,Airbus,-0.8176,-0.6908,-2.2626
2025-07-01T16:05:08Z,"{'id': None, 'name': 'Yahoo Entertainment'}","Boeing set to acquire Spirit's Northern Ireland plant, spokesperson says","In April, European planemaker Airbus finalized a deal to acquire several Spirit AeroSystems facilities tied to its aircraft programs.  Under the terms of the...",https://ca.finance.yahoo.com/news/boeing-set-acquire-spirits-northern-160508988.html,Airbus,0.0,0.1779,0.26685000000000003
2025-06-24T21:00:17Z,"{'id': None, 'name': 'The Points Guy'}","Delta adds 2 new long-haul routes from Seattle, ups ante against rival Alaska","Even though this summer season is just kicking off, Delta Air Lines is already thinking about next summer (and its big competitor in Seattle). Delta announced Tuesday that it’ll add two new long-haul routes from Seattle-Tacoma International Airport (SEA). The…",https://thepointsguy.com/news/delta-air-lines-new-european-routes-seattle/,Airbus,0.0,0.0,0.0
2025-06-17T17:07:57Z,"{'id': None, 'name': 'The Points Guy'}",JetBlue to cut routes and park planes as it tries to stem losses,"JetBlue will cut its route map and park planes in a larger effort to reduce expenses as economic uncertainty takes a toll on its balance sheet. Joanna Geraghty, CEO of JetBlue, informed staff of the cuts in a memo Tuesday viewed by TPG. She outlined a number …",https://thepointsguy.com/news/jetblue-cuts-routes-parks-planes/,Airbus,-0.5859,-0.6597,-1.8684
2025-07-02T14:04:29Z,"{'id': None, 'name': 'Viewfromthewing.com'}",American Airlines Flight Diverts To Tiny Desert Airport With No Staff—Passengers Pay Hundreds To Escape After Strange Diversion,"A major wind stom in Las Vegas kept planes from landing on Tuesday. American's Chicago to Las Vegas flight 2254 made an unusal diversion - to Bullhead City, Arizona, an airport that lacks commercial service.
Continue reading American Airlines Flight Diverts T…",https://viewfromthewing.com/american-airlines-flight-diverts-to-tiny-desert-airport-with-no-staff-passengers-pay-hundreds-to-escape-after-strange-diversion/,Airbus,-0.2509,0.0,-0.37635
2025-06-25T14:42:09Z,"{'id': None, 'name': 'Viewfromthewing.com'}",American Airlines is Bringing A Stunning New Flagship Lounge To Miami—But is an Exclusive Perk Quietly On The Chopping Block?,"American Airlines has announced a plan to open a new business class Flagship lounge in Miami.
Continue reading American Airlines is Bringing A Stunning New Flagship Lounge To Miami—But is an Exclusive Perk Quietly On The Chopping Block?...",https://viewfromthewing.com/american-airlines-is-bringing-a-stunning-new-flagship-lounge-to-miami-but-is-an-exclusive-perk-quietly-on-the-chopping-block/,Airbus,0.1531,0.25,0.60465
2025-06-21T04:36:49Z,"{'id': None, 'name': 'Spacewar.com'}",First SIRTAP tactical drone prototype completes assembly ahead of ground trials,"Los Angeles CA (SPX) Jun 21, 2025


The first prototype of Airbus' SIRTAP tactical uncrewed aerial system has completed assembly and is now set to begin a comprehensive ground-test campaign at the Airbus Defence and Space facility in Getafe, Spain. 

Over the…",https://www.spacewar.com/reports/First_SIRTAP_tactical_drone_prototype_completes_assembly_ahead_of_ground_trials_999.html,Airbus,0.0,0.34,0.51
2025-06-30T23:15:30Z,"{'id': None, 'name': 'Yanko Design'}",Design Takes Flight: American Airlines’ New Boeing 787-9 Flagship Suite Interior,"Design Takes Flight: American Airlines’ New Boeing 787-9 Flagship Suite InteriorAviation interior design enters a new era with American Airlines’ Boeing 787-9 aircraft, where Teague’s architectural approach transforms the passenger experience through strategi…",https://www.yankodesign.com/2025/06/30/design-takes-flight-american-airlines-new-boeing-787-9-flagship-suite-interior/,Airbus,0.1027,0.1027,0.3081
2025-06-23T11:00:43Z,"{'id': None, 'name': 'Theaviationist.com'}",NH90 Block 2 Architecture Study Launched by Airbus and Leonardo,"Airbus and Leonardo have teamed up to evaluate a Block 2 evolution of the NH90 helicopter, following a request from the NATO Helicopter Management Agency. The envisaged Block 2 upgrade would see the NH90 medium helicopter design, in service with a number of a…",https://theaviationist.com/2025/06/23/nh90-block-2-study/,Airbus,-0.34,-0.6705,-1.51575
2025-07-04T07:28:25Z,"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}","Palestine Action: What has the group done, as it faces a ban?","MPs in the UK have voted to proscribe the group as a terrorist organisation, but what has it actually done?",https://www.aljazeera.com/news/2025/7/4/palestine-action-what-has-the-group-done-as-it-faces-a-ban,Airbus,-0.5574,-0.431,-1.4826
2025-07-14T11:48:46Z,"{'id': None, 'name': 'Spacewar.com'}",Airbus to develop advanced PAZ-2 radar satellites for Spanish defence and civil operations,"Getafe, Spain (SPX) Jul 14, 2025


Airbus Defence and Space has secured a contract from Hisdesat to develop and manufacture two next-generation PAZ-2 radar satellites for the Spanish Ministry of Defence. The project aims to ensure continuity of service follow…",https://www.spacewar.com/reports/Airbus_to_develop_advanced_PAZ_2_radar_satellites_for_Spanish_defence_and_civil_operations_999.html,Airbus,0.34,0.7269,1.60035
2025-07-08T17:29:23Z,"{'id': None, 'name': 'Yahoo Entertainment'}","EU nears US trade deal with Airbus exemptions, Ferrari left out - Bloomberg","Investing.com -- The European Union is finalizing a trade agreement with the United States that would protect certain key industries from impending tariffs, ...",https://finance.yahoo.com/news/eu-nears-us-trade-deal-172923819.html,Airbus,0.0,0.8658,1.2987
2025-06-23T18:37:38Z,"{'id': None, 'name': 'SFGate'}",Hawaii tourism 'significantly down.' Experts worried...,"Hawaii tourism 'significantly down.' Experts worried...

 
 
 
 (Third column, 10th story, link)

 

 

 
 
 Drudge Report Feed needs your support!   Become a Patron",https://www.sfgate.com/hawaii/article/hawaii-travel-visitors-summer-decline-20383620.php,Airbus,-0.296,0.2003,-0.14354999999999996
2025-06-18T14:52:12Z,"{'id': None, 'name': 'Barchart.com'}","U.S. Stocks Like Boeing, GE, Ford, and Intel Are All Being Severely Outperformed by Their Overseas Competitors","Several major U.S. companies have been consistently outperformed by international rivals, revealing long-term concerns about American corporate...",https://www.barchart.com/story/news/32941356/u-s-stocks-like-boeing-ge-ford-and-intel-are-all-being-severely-outperformed-by-their-overseas-competitors,Airbus,-0.128,0.0,-0.192
2025-06-20T19:33:21Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Here's Why Airbus Shares Took Off Today,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_0b68d04e-7d3a-48cd-9619-2301b9a9e538,Airbus,0.296,0.0,0.44399999999999995
2025-06-23T05:02:18Z,"{'id': None, 'name': 'BBC News'}",Energy cost cuts to 'boost' thousands of new jobs,"Tata's electric arc furnace will benefit from reduced electricity costs, the UK government says.",https://www.bbc.com/news/articles/c98j3qmqe84o,Airbus,0.3818,0.4588,1.2609
2025-07-06T14:00:34Z,"{'id': None, 'name': 'Boardingarea.com'}",Air Asia signs a MoU for up to 70 Airbus A321XLR aircraft,AirAsia has signed a Memorandum of Understanding (MoU) for up to 70 Airbus A321XLR aircraft. The MoU with Airbus is valued at USD12.25 billion. It will cover a firm order for 50 A321XLRs with purchase rights for 20 A321XLRs when formally completed. Witnessed …,https://economyclassandbeyond.boardingarea.com/2025/07/06/air-asia-signs-a-mou-for-up-to-70-airbus-a321xlr-aircraft/,Airbus,0.0,0.4404,0.6606000000000001
2025-07-13T07:05:25Z,"{'id': None, 'name': 'Paddle Your Own Kanoo'}",Delta Air Airbus A330 Makes Emergency Diversion To Barcelona After Flying Through Wild Hail Storm,The pilots of a Delta Air Lines flight from Barcelona to New York JFK were forced to make an emergency diversion back to the Catalonian city shortly after takeoff after the Airbus A330 flew through a wild hailstorm. Eyewitnesses shared photos on social media …,https://www.paddleyourownkanoo.com/2025/07/13/delta-air-airbus-a330-makes-emergency-diversion-to-barcelona-after-flying-through-wild-hail-storm/,Airbus,-0.3182,-0.4939,-1.21815
2025-06-26T21:30:15Z,"{'id': None, 'name': 'Fark.com'}","In exiting news to your moms, the pentagon releases new info on their mop / Massive Ordinance Penetrator [Interesting]","In exiting news to your moms, the pentagon releases new info on their mop / Massive Ordinance Penetrator",https://www.fark.com/comments/13720740/In-exiting-news-to-your-moms-pentagon-releases-new-info-on-their-mop-Massive-Ordinance-Penetrator,Airbus,0.4019,0.0,0.60285
2025-06-26T05:13:15Z,"{'id': 'abc-news-au', 'name': 'ABC News (AU)'}","Sussan Ley treads where Peter Dutton didn't dare, Albanese grounds Airbus Albo","This week in politics Sussan Ley fronts the National Press Club, job cuts are coming for Parliament House and questions remain unanswered about US military operations on Australian shores.",https://www.abc.net.au/news/2025-06-26/sussan-ley-press-club-political-staffer-cuts-trump-marles/105450654,Airbus,0.0,-0.296,-0.44399999999999995
2025-06-17T12:00:00Z,"{'id': 'cbc-news', 'name': 'CBC News'}","Palantir's big data, AI long game",Palantir’s technology has been used by everyone from the CIA and Mossad to Airbus and Morgan Stanley. The multi-billion dollar big data software company is at the centre of many of the major issues of our time.,https://www.cbc.ca/radio/frontburner/palantir-s-big-data-ai-long-game-1.7562902,Airbus,0.0,0.0,0.0
2025-06-17T12:40:24Z,"{'id': None, 'name': 'Theaviationist.com'}","France Considers Multirole Strike, EW, and ISR Upgrades for Airbus A400M","Comments made by a French Air & Space Force Colonel suggest the A400M transport could evolve into a “heavy combat aircraft.” Colonel Bastien Cardot, of the French Air & Space Force, wrote in Défense & Sécurité Internationale (DSI) that field experience has “r…",https://theaviationist.com/2025/06/17/france-considers-multirole-upgrades-airbus-a400m/,Airbus,-0.128,-0.34,-0.7020000000000001
2025-06-18T17:55:00Z,"{'id': 'usa-today', 'name': 'USA Today'}","What are the safest airlines in 2025? According to one report, here are the 2025 rankings","According to one report, these are here's the airline safety rankings for 2025.",https://thelistwire.usatoday.com/story/life/2025/06/18/safest-airlines-in-2025/84242626007/,Airbus,0.4019,0.4215,1.2350999999999999
2025-07-08T15:56:46Z,"{'id': None, 'name': 'Yahoo Entertainment'}",Airbus says it delivered 306 airplanes in first half,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4c71eb01-bc3e-455c-bfe3-b0ea04b95abe,Airbus,0.0,0.0,0.0
2025-06-24T17:49:26Z,"{'id': None, 'name': 'New York Post'}",Five people rushed to hospital after ‘unexpected turbulence’ on American Airlines flight,"Five people had to be rushed to the hospital after their American Airlines flight suffered ""unexpected turbulence,"" according to the Federal Aviation Administration.",https://nypost.com/2025/06/24/us-news/five-people-rushed-to-hospital-after-unexpected-turbulence-on-american-airlines-flight/,Airbus,0.0,-0.4939,-0.74085
2025-07-12T00:16:22Z,"{'id': None, 'name': 'AOL'}",Factbox-Who were the two pilots who flew the Air India jet that crashed?,NEW DELHI (Reuters) -Investigators probing a deadly Air India crash said in a preliminary report that the aircraft's engine fuel switches were flipped to an ...,https://www.aol.com/news/factbox-were-two-pilots-flew-001622465.html,Airbus,0.0,-0.4019,-0.60285
2025-06-24T02:36:08Z,"{'id': None, 'name': 'Atxjetsetter.com'}",Review: Turkish Airlines Airbus A330-200 Business Class (ALA-IST),"Turkish Airlines has an uncompetitive hard product in Business Class on the A330-200 but, the crew is well above average.
The post Review: Turkish Airlines Airbus A330-200 Business Class (ALA-IST) appeared first on ATX Jetsetter.",https://atxjetsetter.com/post/review-turkish-airlines-airbus-a330-200-business-class/,Airbus,0.0,0.3506,0.5259
